CODMUNI;MINMDT;MAXMDT;RANGEMDT;MEANMDT;STDMDT;MINPENDI;MAXPENDI;RANGEPENDI;MEANPENDI;STDPENDI
26129;411;631;220;487.14601;50.084639;0;26.688345;26.688345;3.821895;3.512506
26140;678;1143;465;845.562555;132.083615;0;26.712484;26.712484;10.117486;7.061355
26141;686;1246;560;935.470985;136.698116;0.274105;30.20532;29.931215;12.88788;6.513511
26130;690;2083;1393;1124.552134;332.35157;0.122584;39.650749;39.528165;18.656489;8.919624
26131;643;791;148;731.559569;36.58361;0.17336;23.146437;22.973076;6.380222;4.794912
26132;787;1421;634;1071.073637;127.902387;0.17336;34.460171;34.28681;14.06544;5.693445
26134;670;1489;819;955.819131;182.940241;0.274105;23.604773;23.330667;9.581454;4.3536
26135;446;1329;883;853.290545;254.275498;0.122584;40.80275;40.680165;10.485485;6.779396
26136;584;1294;710;884.038741;205.110581;0.490327;27.866198;27.375871;11.139802;5.206466
26142;410;1244;834;583.894804;166.039568;0;41.558781;41.558781;7.770232;6.12066
26143;583;1415;832;847.719927;206.041841;0.245168;24.804396;24.559228;8.504758;4.349546
26145;544;1098;554;746.228185;143.883575;0.274105;21.702545;21.42844;6.799763;3.91705
26146;606;1327;721;1024.812955;144.316648;0.346717;52.21664;51.869923;15.116897;7.062696
26149;667;1749;1082;1178.99297;245.82743;0.122584;54.293331;54.170747;21.43051;7.92418
26150;585;768;183;653.276503;39.53796;0;17.965826;17.965826;5.127682;3.15391
26151;669;1439;770;1012.804965;189.496399;0.122584;54.498127;54.375543;15.73676;8.910492
26155;510;789;279;624.043291;60.505182;0;17.826818;17.826818;4.667678;2.909742
26157;497;600;103;544.572973;21.58629;0.122584;12.848553;12.725968;2.032412;1.607983
26158;417;842;425;552.917803;81.256938;0.122584;18.039917;17.917333;3.437903;2.221823
26162;887;1905;1018;1237.997417;167.228873;0.6129;36.449596;35.836697;14.711138;7.525506
26163;593;962;369;699.704335;77.605581;0.274105;28.088577;27.814472;7.170778;5.121236
26165;574;1400;826;946.848917;213.059815;0.17336;49.860657;49.687296;15.629105;7.827607
26164;716;1868;1152;1301.687541;268.152756;0.274105;47.133801;46.859695;22.735787;8.767634
26166;481;845;364;590.508436;91.389461;0;34.124298;34.124298;6.714312;5.265749
26174;696;1210;514;930.023724;130.373507;0.245168;27.870659;27.625491;9.267842;5.415982
26175;925;2256;1331;1360.424417;276.946706;0;44.831512;44.831512;21.031575;8.233173
26176;691;1129;438;854.791132;90.230921;0.822266;30.218775;29.396509;11.795223;5.23516
26177;969;2162;1193;1507.712926;250.957198;0.505416;36.493649;35.988232;16.474832;6.327797
26179;1089;1897;808;1526.337713;166.488137;0.274105;43.205788;42.931682;18.493463;7.675413
26178;809;2199;1390;1417.319992;294.007154;0.245168;45.454067;45.208899;23.023083;8.365934
26180;506;600;94;550.881579;23.427439;0;13.11003;13.11003;2.147118;2.002746
26181;868;1637;769;1158.048224;139.341188;0.892357;31.599983;30.707626;15.154226;5.95325
26183;844;1498;654;1048.125131;141.287315;1.156304;31.213238;30.056934;15.18446;7.303016
53056;676;1500;824;1122.927457;182.695772;0.745611;34.615318;33.869707;16.654158;6.143177
22013;285;477;192;341.286557;31.619995;0;21.03167;21.03167;2.774507;2.526725
22244;831;2457;1626;1327.985634;354.821598;0.17336;57.944538;57.771178;18.398757;10.981319
50224;848;978;130;931.420325;19.227402;0;18.723288;18.723288;2.25784;2.690188
22094;144;256;112;174.613838;26.537287;0;17.184378;17.184378;3.41308;3.455392
50229;736;1265;529;909.855972;125.37519;0.387641;23.521151;23.13351;6.67993;3.961928
22245;112;365;253;188.253713;67.568377;0;29.789785;29.789785;6.198234;5.921941
50161;705;965;260;849.676006;61.24876;0;23.415171;23.415171;7.09988;4.82382
44138;867;1381;514;1099.499478;130.846048;0.122584;31.195496;31.072911;8.295552;6.10004
44141;378;585;207;486.879039;43.907711;0.245168;27.239365;26.994197;6.263264;3.665579
50162;660;925;265;778.71424;76.615146;0.122584;27.278381;27.155797;5.422713;4.158089
50163;309;720;411;513.791711;99.407966;0;23.979057;23.979057;5.391795;3.526976
44142;898;1144;246;997.95011;38.668822;0.122584;29.37009;29.247506;7.056619;4.692851
44148;1227;1435;208;1319.1993;51.311591;0;24.766943;24.766943;4.439172;3.486079
44247;452;693;241;573.097469;42.719376;0;14.748757;14.748757;5.029049;2.521664
44256;1019;1268;249;1140.407248;54.015144;0.245168;19.978535;19.733367;5.167081;2.801353
44268;1073;1606;533;1251.716299;119.072525;0;31.864134;31.864134;10.861992;6.252305
53076;826;975;149;915.910006;25.143018;0.122584;10.915622;10.793037;4.122769;1.733313
53077;1104;1222;118;1156.419355;33.811407;2.60439;22.774321;20.169931;12.048821;5.169519
44010;805;1124;319;966.728176;44.995186;0;28.97394;28.97394;4.526424;3.842725
44024;937;1304;367;1116.153846;95.012763;0.122584;26.263691;26.141107;8.654876;5.504539
50053;219;303;84;242.861444;21.209006;0;8.028335;8.028335;1.158174;0.921508
44025;464;865;401;640.769996;87.052567;0;31.709562;31.709562;4.082763;3.511435
44042;992;1215;223;1074.5746;43.775158;0;13.982912;13.982912;1.986687;1.364531
44063;876;1605;729;1112.892802;152.659878;0.245168;34.56144;34.316272;10.770329;5.846509
50054;866;1044;178;951.068365;37.85922;0;26.30382;26.30382;4.149102;2.854412
22008;231;297;66;249.463018;13.109071;0;12.076396;12.076396;2.029254;1.739814
50075;847;1251;404;981.016693;85.459977;0.17336;27.119923;26.946562;8.673103;5.579524
50084;860;1169;309;976.347968;58.379425;0.122584;17.158035;17.035451;6.109606;3.159713
22095;896;2477;1581;1645.835111;360.753877;0.274105;50.627529;50.353424;23.256989;9.347088
50085;261;362;101;311.272292;24.912764;0;7.079989;7.079989;1.751897;1.138636
22096;442;577;135;498.459294;39.946776;0;8.853159;8.853159;1.522078;1.053103
22184;280;420;140;320.430674;23.75949;0;11.89792;11.89792;1.966281;1.56807
22186;375;608;233;454.039705;32.496328;0;25.28808;25.28808;4.463565;3.163702
44111;1159;1421;262;1229.066285;49.071101;0;19.814188;19.814188;2.903389;2.540119
44112;905;1052;147;957.306966;33.704133;0;7.439587;7.439587;1.415394;0.845036
50090;993;1407;414;1114.192007;55.794877;0;25.843281;25.843281;4.632557;3.840107
50091;990;1137;147;1040.481551;41.845019;0;14.64256;14.64256;1.980032;1.675927
44130;1269;1492;223;1376.135889;50.481904;0.122584;22.528101;22.405517;5.107776;3.688049
22187;386;1000;614;586.119618;108.712492;0;40.453415;40.453415;9.0826;7.325873
22206;350;481;131;379.920517;18.9097;0;15.333584;15.333584;1.653423;1.395159
50216;332;455;123;382.334752;24.780537;0;10.326576;10.326576;1.842385;1.28601
22214;439;1136;697;626.793292;140.986297;0;42.912415;42.912415;11.163377;7.012693
22242;286;393;107;356.85409;17.734967;0;16.423155;16.423155;2.382754;1.796885
50223;215;628;413;306.489691;92.714403;0;25.192265;25.192265;5.540612;4.997628
22243;683;2453;1770;1326.398106;403.036501;0.274105;61.356606;61.0825;22.605173;10.423815
22009;244;522;278;361.801657;76.365757;0;18.289968;18.289968;3.578177;3.133155
22001;400;766;366;559.280971;57.639751;0.122584;30.924204;30.801619;5.656831;4.291439
22002;447;1010;563;625.237523;132.954177;0;53.08152;53.08152;11.14159;6.99348
22003;446;1395;949;857.578133;267.952737;0;54.348709;54.348709;13.516849;9.523976
22011;392;539;147;440.377872;35.167775;0;17.09585;17.09585;2.283321;2.234571
22012;358;454;96;394.122688;16.789856;0;9.826563;9.826563;1.632892;1.080593
22004;501;1203;702;757.385703;113.034873;0.122584;47.800369;47.677785;12.801209;6.229564
22006;816;2599;1783;1485.36003;417.638392;0;59.945297;59.945297;20.27764;9.518682
22007;161;323;162;238.200741;38.504235;0;13.53785;13.53785;2.110205;1.821744
22014;357;532;175;423.672943;26.511771;0;19.909554;19.909554;2.637554;2.633512
22015;458;600;142;514.470915;23.128796;0;15.154412;15.154412;2.224145;1.899956
22020;209;326;117;252.764386;31.165908;0;19.966742;19.966742;3.357993;3.023601
22016;213;715;502;439.449477;130.113807;0;19.364149;19.364149;3.649722;2.723543
22017;161;292;131;222.009515;26.850203;0;33.02293;33.02293;2.453155;3.06274
22022;264;468;204;372.193684;48.327483;0;16.552696;16.552696;3.856854;2.5207
22018;356;817;461;512.034281;99.333781;0;24.987823;24.987823;4.51418;3.680103
22019;481;563;82;508.241221;14.28953;0;11.225466;11.225466;2.0238;1.7323
22021;351;602;251;440.629611;52.211442;0;24.634932;24.634932;2.707994;2.456804
22023;317;392;75;345.289163;13.434042;0;7.800688;7.800688;1.514434;1.209103
22024;443;1187;744;722.104898;187.181327;0.17336;55.318058;55.144698;10.673392;7.970008
22025;192;289;97;230.810055;23.157286;0;7.13694;7.13694;1.338969;0.94334
22045;367;821;454;512.05774;91.475363;0;41.814995;41.814995;10.780122;8.211378
22027;361;596;235;478.37936;38.497033;0;18.528328;18.528328;3.526301;2.315767
22028;627;2582;1955;1500.588057;407.557285;0;68.289459;68.289459;21.33006;9.541404
22029;375;528;153;450.141598;32.952439;0.122584;13.317519;13.194935;3.045785;2.056287
22032;775;2636;1861;1444.211528;417.811597;0;60.32513;60.32513;21.612944;8.80101
22035;572;1778;1206;1035.104978;257.185226;0.122584;54.924664;54.802079;14.092093;7.365975
22036;445;526;81;478.668058;16.586516;0;12.617204;12.617204;2.642788;2.292805
22050;363;504;141;438.549168;25.346384;0;16.057989;16.057989;3.072576;2.844518
22051;599;1431;832;855.239609;148.350187;0.122584;40.008476;39.885892;10.052352;5.757376
22037;810;1613;803;1225.081093;192.022573;0;49.627346;49.627346;18.386647;10.187248
22064;420;563;143;488.835438;29.685894;0;12.156976;12.156976;2.841477;1.736066
22039;451;739;288;554.633041;50.469927;0;30.621988;30.621988;6.309249;5.23038
22052;152;372;220;237.714085;48.07678;0;14.952527;14.952527;2.04435;1.728466
22040;380;872;492;518.930846;104.45419;0.122584;29.466255;29.343671;5.7004;4.568944
22041;401;543;142;480.158909;29.163485;0.17336;17.695007;17.521647;4.390694;2.900034
22042;446;650;204;528.550451;41.865876;0.122584;17.049419;16.926835;4.672878;2.987415
22043;449;1069;620;672.895855;99.889326;0.122584;30.381874;30.25929;7.039701;4.410368
22061;245;420;175;295.748238;33.712788;0;15.290365;15.290365;2.156739;1.783098
22044;564;1531;967;821.700228;137.16569;0;54.722275;54.722275;10.585015;6.678444
50209;212;254;42;226.972893;9.535512;0;4.891467;4.891467;0.936166;0.722551
22046;127;434;307;277.289159;49.804875;0;40.789604;40.789604;3.400884;4.001246
22047;521;569;48;544.611437;11.108109;0;3.285685;3.285685;1.127185;0.557753
22075;488;864;376;666.290984;67.185735;0.122584;37.842892;37.720307;8.228214;5.344301
22048;278;580;302;393.993153;44.874175;0;26.081661;26.081661;4.117457;3.016223
22049;339;392;53;358.454672;9.250439;0;7.491729;7.491729;1.56932;1.221682
22053;526;1107;581;753.912815;100.807734;0;32.52486;32.52486;7.271231;4.469559
22054;1090;3383;2293;2223.876933;441.759357;0;61.393143;61.393143;25.583936;10.581721
22055;321;521;200;409.143633;42.259262;0;25.147692;25.147692;2.410238;2.425908
22057;785;3233;2448;1916.702461;460.959998;0;66.453438;66.453438;29.028666;11.292423
22058;446;1864;1418;915.332267;290.047045;0.17336;69.092476;68.919116;14.521265;10.126604
22059;781;2730;1949;1464.311616;395.976228;0;63.196442;63.196442;21.153783;10.901053
22060;194;422;228;302.625912;41.742983;0;19.626486;19.626486;2.992708;2.620114
22062;979;2505;1526;1501.750189;288.688674;0.122584;48.758663;48.636079;16.970644;8.6509
22063;392;604;212;476.817319;39.286752;0;23.917406;23.917406;5.657116;4.205885
22066;550;1773;1223;1026.670759;222.927234;0;46.634369;46.634369;14.191271;7.941209
22088;355;574;219;443.455274;43.784251;0;21.205097;21.205097;4.841966;2.911586
22067;814;1756;942;1278.027925;169.583754;0;49.520378;49.520378;16.348909;7.98599
22068;841;2465;1624;1373.943835;356.7244;0;44.864315;44.864315;19.650378;7.215515
44237;265;512;247;342.881241;42.254925;0;23.98521;23.98521;3.410509;2.90827
22069;756;2097;1341;1345.682729;289.829157;0;49.958218;49.958218;22.058728;8.989688
22072;555;1556;1001;884.008722;198.238586;0;38.524311;38.524311;12.397068;6.797792
22074;655;1845;1190;979.99195;257.390086;0.346717;52.958782;52.612065;22.405839;11.556344
22076;528;1254;726;710.30837;140.083005;0;46.030132;46.030132;9.239928;7.504768
22077;126;445;319;296.494454;39.141068;0;21.310785;21.310785;2.902378;2.887449
22079;267;322;55;297.428462;14.746691;0;6.837565;6.837565;1.122313;1.030692
44252;929;1203;274;989.697206;45.130204;0;23.86866;23.86866;3.379029;3.756442
22078;996;2854;1858;1913.306842;377.949001;0.17336;69.401222;69.227862;27.359179;11.638036
50281;421;458;37;441.276486;8.407179;0.122584;5.854655;5.73207;1.832053;0.926746
22080;472;1146;674;729.393763;162.89109;0;42.380325;42.380325;8.641845;6.030664
22081;410;2052;1642;851.025844;341.970617;0;51.235332;51.235332;11.531144;9.139498
22082;258;396;138;324.952496;28.97757;0;28.569916;28.569916;3.128822;3.538694
22083;216;641;425;451.346903;104.677073;0;26.675844;26.675844;3.777128;3.045816
22087;755;1101;346;917.466889;76.464584;0.17336;27.37273;27.19937;9.196264;4.711681
22084;849;2734;1885;1650.286055;560.732447;0.17336;64.105736;63.932375;20.038526;10.29102
22085;244;455;211;304.233922;41.821769;0;26.46125;26.46125;3.014881;3.521661
22086;825;1541;716;1055.878776;135.576701;0.122584;39.18071;39.058125;15.042416;7.37549
22089;287;714;427;441.937296;76.74733;0;42.057796;42.057796;8.788487;7.075027
22090;491;965;474;704.160382;94.244302;0.122584;58.427711;58.305127;10.301509;6.255325
22099;175;339;164;234.949958;31.269847;0;12.218465;12.218465;1.550808;1.136444
22102;316;1022;706;558.538429;207.711608;0.122584;43.649155;43.52657;10.972372;7.526377
22106;684;1367;683;1000.385271;116.128372;0.387641;48.993801;48.60616;17.312999;7.68549
22107;679;3288;2609;1719.346204;562.61304;0.17336;71.139191;70.96583;22.136548;11.122405
22103;293;1101;808;545.650905;225.621458;0;32.803185;32.803185;6.761378;6.289702
22110;274;818;544;410.972962;100.314639;0;28.259991;28.259991;4.360237;4.282043
22168;456;1153;697;729.624765;138.032332;0.122584;48.553036;48.430451;15.667373;10.440225
22105;369;1078;709;692.071714;89.131422;0;46.908798;46.908798;9.202222;6.991476
22109;625;1939;1314;1145.725897;287.791427;0;60.94252;60.94252;20.546371;9.501124
22176;374;541;167;432.447014;26.11252;0;18.462749;18.462749;4.169649;2.85705
22111;610;2882;2272;1148.541546;415.569487;0.17336;60.142357;59.968997;20.686313;10.483332
22112;87;389;302;251.924637;74.77565;0;32.559177;32.559177;4.14799;4.363618
22122;980;2683;1703;1603.832967;410.82132;0;64.739807;64.739807;24.847203;11.900987
22113;449;2845;2396;872.020051;346.540274;0;57.995483;57.995483;13.81308;9.576062
22114;1188;3102;1914;2126.568837;392.178061;0.17336;57.898708;57.725348;25.013245;9.789126
22115;315;770;455;473.725851;83.673168;0;28.928566;28.928566;6.949889;4.539218
22127;505;780;275;589.386258;53.99462;0;24.107758;24.107758;3.353397;3.70237
22116;291;516;225;348.698211;39.442274;0;22.580612;22.580612;1.996062;1.932176
22117;411;1410;999;746.434107;197.80374;0;51.369156;51.369156;10.748329;6.971888
22177;483;1116;633;712.580118;143.559292;0.122584;44.258141;44.135556;13.168159;8.499748
22119;299;663;364;386.033222;47.367351;0;21.846365;21.846365;2.450336;2.272323
53049;1212;1857;645;1468.169825;140.852694;0.548198;42.755421;42.207222;22.246086;8.745245
22124;297;524;227;379.249234;40.770124;0;25.856215;25.856215;2.88162;2.513815
22125;372;815;443;483.739593;82.063974;0;27.5072;27.5072;2.700199;3.449072
22126;494;691;197;593.098636;43.674902;0.122584;18.084984;17.962399;3.935249;2.828819
22128;269;508;239;338.687594;38.397204;0;27.213972;27.213972;3.315503;3.377412
22135;331;512;181;408.343141;43.47621;0.122584;14.855446;14.732861;3.054806;2.054441
22129;586;1741;1155;1009.185598;237.72819;0.17336;54.490486;54.317126;14.588591;7.75267
22130;625;2267;1642;1005.877032;254.567777;0;57.37439;57.37439;12.402157;8.31386
22131;873;1501;628;1116.979199;132.093684;0.274105;33.892048;33.617942;17.792803;6.670039
22133;542;1294;752;761.103093;164.134506;0;30.975834;30.975834;12.718864;7.267108
22136;259;534;275;309.561978;34.533629;0;27.190359;27.190359;1.638544;2.013193
22139;393;478;85;440.992211;16.75576;0;6.768199;6.768199;1.71676;1.319125
22137;281;785;504;458.67214;114.810345;0;28.649963;28.649963;3.192429;3.308171
22141;385;558;173;500.130967;28.851243;0;19.154428;19.154428;3.183619;2.562555
22142;563;1111;548;793.252346;141.720658;0.17336;35.279427;35.106066;8.966218;5.271077
22181;358;575;217;434.118726;50.023022;0;23.382755;23.382755;3.772381;3.578552
22143;1070;2530;1460;1543.442795;236.612906;0.17336;50.991879;50.818518;17.382201;8.437704
22156;386;569;183;429.655076;36.549304;0;17.119202;17.119202;1.671239;2.067733
22157;882;3136;2254;1837.1849;497.675685;0;56.871284;56.871284;23.383975;10.357806
22144;586;2249;1663;1121.544071;373.061124;0.122584;64.307938;64.185353;21.823407;11.3798
22149;597;1585;988;915.048922;246.66514;0;41.814995;41.814995;11.499286;8.025111
22150;465;1676;1211;811.116806;240.308061;0;61.374073;61.374073;11.287843;10.188694
22151;370;689;319;521.660281;70.026747;0;16.845844;16.845844;3.03062;2.65789
22155;664;1320;656;978.999782;115.086714;0.122584;33.791531;33.668946;10.751111;5.851737
22158;228;466;238;293.598997;31.646914;0;27.777573;27.777573;2.161027;2.143097
22160;449;995;546;655.570605;115.929038;0;34.056793;34.056793;10.835908;5.831311
22162;420;530;110;466.548211;19.139361;0;16.128902;16.128902;2.448715;2.10559
22163;562;2050;1488;1086.583728;303.522498;0.122584;58.685028;58.562444;15.069367;10.172894
22164;340;981;641;559.34087;166.701577;0;50.089954;50.089954;12.052623;9.229617
22167;139;277;138;207.260591;37.010078;0;11.411295;11.411295;1.856081;1.610766
22165;153;554;401;317.600259;86.325136;0;28.924202;28.924202;3.785132;3.351189
22170;1058;3045;1987;2068.358232;445.348568;0;67.611984;67.611984;25.233528;10.990931
22172;194;440;246;324.976099;31.880285;0;22.015366;22.015366;2.604084;2.263046
22173;455;1512;1057;818.613146;183.561952;0;54.426102;54.426102;14.32197;8.670955
22178;341;467;126;406.847765;19.414584;0;26.934093;26.934093;2.603975;2.582901
