CODMUNI;MINDISN10M;MAXDISN10M;RANGEDISN10M;MEANDISN10M;STDDISN10M
34208;54343.40589;61632.1145;7288.708609;58396.92909;1889.627601
34210;28577.23888;37346.53949;8769.300608;32369.7629;2059.931374
34211;37773.92934;48218.19057;10444.26123;42566.6582;2430.034875
34214;56546.5137;63502.93962;6956.425923;60704.36749;1803.276221
34215;31445.45558;37941.58573;6496.130153;34363.93498;1502.729721
34216;37811.545;45373.7649;7562.219903;41757.28253;1836.251305
40103;8167.227353;12460.84358;4293.616231;10415.7066;955.029009
34217;2379.032161;8073.141752;5694.10959;5026.566488;1287.234497
34218;55625.55291;64816.34389;9190.790979;60583.85573;2548.020481
34220;7089.579098;17302.48125;10212.90215;12128.37509;2171.391804
34221;7752.676111;20209.03314;12456.35702;14027.38414;2494.091218
34224;25519.12145;33497.1699;7978.048448;29487.17973;1997.564253
34222;51913.27733;59131.38146;7218.104126;56078.04931;1495.633993
34223;43995.14964;47354.07717;3358.927529;45727.83626;761.10844
34225;3718.101086;10413.9417;6695.840611;6911.636209;1585.236675
34227;27719.16343;33324.79413;5605.63071;30763.85648;1312.536969
37036;26367.94331;31386.71064;5018.767328;29290.01814;1264.321549
34228;52016.29489;59699.26374;7682.968849;56137.16127;1917.128019
34229;53571.60041;58240.62446;4669.024057;56706.96994;855.664026
34230;29074.06885;33269.17251;4195.103661;31527.84268;893.297395
34231;43357.53736;57539.52113;14181.98378;50499.91644;3403.858045
34232;28211.61871;34677.29663;6465.677921;31602.90468;1486.864234
34233;40641.47704;47014.52885;6373.051802;44431.17106;1542.945644
37001;33362.68505;38846.92394;5484.238885;35875.28315;1264.483545
34234;54686.5578;60702.17985;6015.622049;58256.22528;1332.735836
34236;39320.34281;45196.8858;5876.542997;42283.95094;1307.712483
34237;7038.096661;13180.38502;6142.288358;10426.02356;1275.709812
34238;13727.0202;21743.79692;8016.77672;18099.222;1714.440349
34240;24842.72764;30703.91562;5861.187985;27567.93682;1322.831969
34241;31145.79375;35371.90541;4226.111657;32840.54372;896.231108
34242;36004.16207;39210.6722;3206.510122;37909.91566;805.464079
34243;23901.13215;32747.81876;8846.686605;28097.7617;2144.084054
34903;46018.37953;58521.88212;12503.50259;50866.1296;2764.834927
34245;53677.41861;62856.60585;9179.187239;57907.4474;2128.001632
34246;30825.69506;38427.01712;7601.322057;34132.39263;1714.199618
37044;48558.93682;57551.97647;8993.039656;53486.74929;2139.739443
34901;37923.71229;53284.13414;15360.42185;44340.54593;3716.797621
34902;26225.83904;37746.38155;11520.54251;31139.62628;2915.266664
34904;18431.80677;41359.79603;22927.98926;29182.65488;5384.577947
37115;16773.20174;21650.27727;4877.075536;19081.43529;1227.582964
37002;16429.12985;26213.64158;9784.511729;21690.00138;2382.190227
37006;26070.40159;31837.01291;5766.61132;28509.66732;1347.482058
37003;32984.2553;38641.71004;5657.454743;35932.01596;1165.716867
37004;60947.08118;64891.08;3943.998827;62680.36378;860.513092
37005;17447.8157;23765.22185;6317.406154;20573.90788;1454.639646
37007;33571.84977;39697.12584;6125.276069;36464.47957;1384.232609
37009;15680.84257;22984.56027;7303.717703;19202.25476;1923.474544
37008;11862.40635;20605.16722;8742.760872;17130.42167;1919.98981
37010;27092.09469;34764.2229;7672.128208;31871.14065;1769.95141
37011;26439.7958;33162.0767;6722.280908;30558.7428;1538.944766
37012;18027.80866;25909.59291;7881.784258;22139.5813;1869.958032
37013;5667.793966;17100.89967;11433.10571;10881.9791;2639.565668
37014;65322.13924;73291.59359;7969.454345;69238.37432;1854.499265
37017;20725.46435;28941.19413;8215.729775;25092.12715;1857.626107
37015;21387.62741;30710.76192;9323.13451;25307.95345;2360.647597
37016;6811.480577;9416.282054;2604.801478;8263.19909;591.965642
37020;8601.692386;17603.99927;9002.306884;13182.38373;2233.467532
37026;21436.17542;30235.45599;8799.280575;25548.61031;1817.360986
37021;18766.13716;23215.93342;4449.796266;21039.83881;1011.831974
37022;32011.99264;37998.5581;5986.565465;34801.46915;1549.48289
37023;2619.587357;14085.31269;11465.72533;8195.699455;2638.433959
37024;21786.13584;26538.22307;4752.087237;24122.00658;1178.168837
37025;29376.57086;42293.4608;12916.88994;36620.88297;3117.12482
37034;18845.47038;22781.19444;3935.724061;20780.60442;895.885807
37027;14482.85197;20853.5379;6370.685929;17346.40163;1397.002849
37028;52318.57945;61114.26894;8795.689494;56453.26572;1934.55562
37134;24655.1245;27997.8613;3342.736801;26475.19242;811.237646
37029;22859.30097;32047.98898;9188.688012;27500.23188;2166.826233
37030;26078.51958;31053.02562;4974.506039;28307.09618;1186.78192
37031;19042.33918;26026.06418;6983.725002;22798.16166;1714.679961
37035;31364.04301;38737.03191;7372.988903;35116.50902;1569.604896
37032;3018.869487;10639.26898;7620.399492;6439.953064;1701.546329
37033;15209.71753;21122.41268;5912.69515;17917.13812;1592.515221
37037;12232.41877;18214.5095;5982.090725;14976.29354;1400.665737
37038;15371.89253;19433.18286;4061.290329;17341.96193;907.514495
42172;31853.02031;36912.17244;5059.152138;34503.48725;1249.882641
37039;15375.19798;31447.67715;16072.47918;25826.35692;3644.826711
42173;34.196013;48291.75095;48257.55494;23332.55974;16214.06618
37040;8663.771934;21457.98396;12794.21202;16374.01264;3209.033625
37041;27676.68576;38375.59224;10698.90648;33692.9466;2758.079176
37042;49590.0431;55563.6902;5973.647101;52545.37804;1303.998915
37045;27097.84367;36531.59481;9433.751136;32282.57283;2313.748136
37046;46.687608;8333.058854;8286.371246;2864.79398;1330.846545
37047;19623.53308;26645.85445;7022.321367;23209.91804;1608.966031
37049;42358.90453;49721.3056;7362.401072;45814.29899;1653.148274
37050;35882.23279;43028.31827;7146.085473;39769.45796;1454.659755
37051;25198.55958;31773.49656;6574.936986;28489.72733;1715.70669
42177;37945.09316;42667.08862;4721.99546;40343.0322;1264.215065
37052;28073.18249;33444.12376;5370.941273;30723.60494;1216.879225
37055;29713.08732;38352.37271;8639.285386;33906.90429;1740.846705
37054;6704.87113;18025.21091;11320.33978;12150.6649;2646.825983
37058;56244.89836;61752.73717;5507.838813;58854.81519;1170.2061
37056;31185.0646;36850.84435;5665.779751;33892.42992;1170.58392
37057;33178.6267;39495.07153;6316.444831;35957.93261;1563.09378
37059;33290.57232;44143.95322;10853.3809;39010.99102;2683.482459
37060;14108.84602;22571.88978;8463.04376;18153.85846;1947.891144
37065;53684.89212;65913.87197;12228.97986;59857.49367;2950.936094
37061;30672.26436;36067.97364;5395.709277;33343.45159;1244.336498
37062;14121.39638;17561.24456;3439.848176;16059.14694;785.637797
37063;13581.9616;17556.82634;3974.864735;15603.07892;1056.658174
37067;415.684952;7177.998891;6762.313939;4520.703566;1472.33391
37068;29553.71405;37282.1138;7728.399741;33946.15475;1710.851157
37092;5773.46458;11591.35105;5817.886471;9173.638499;1479.542231
37069;4797.863686;12520.83463;7722.970948;8290.700516;1702.135119
37074;10580.37174;18526.9515;7946.579756;13911.92482;1845.08254
37096;9417.466255;23525.59354;14108.12729;15963.89009;3112.735204
37070;4095.708073;10903.21273;6807.504653;7696.75145;1631.68388
37071;3981.958405;7306.40222;3324.443815;5686.573949;714.424187
37100;57298.13079;62493.71738;5195.586588;59751.40028;1266.469879
37072;16601.97238;25719.30852;9117.336138;21290.38387;2042.60285
37073;11154.8541;16830.69596;5675.841858;13922.96641;1403.037481
37077;25973.70626;36563.13987;10589.43361;31027.90582;2475.367623
37078;2070.100448;11782.65379;9712.553345;6844.06849;2358.205216
47134;15625.67311;21631.67483;6006.001719;17823.66881;1248.238485
37079;21241.70589;28221.21985;6979.513954;25082.57368;1580.481963
37080;3051.469535;6491.492134;3440.022599;4628.545733;816.710941
37110;15634.75533;21897.71066;6262.955328;18636.394;1439.582068
37081;25973.14464;36120.37656;10147.23192;30777.34245;2410.316061
37083;37298.3512;43885.98791;6587.636707;40580.44327;1499.172297
37082;24466.06255;34932.0799;10466.01735;29502.45637;2328.622811
37090;25919.52124;27564.3693;1644.84806;26692.28485;457.245022
47135;13620.04988;17787.36999;4167.320117;15670.12833;1026.199615
37085;728.811674;6179.96629;5451.154616;3129.535706;1155.522204
37091;27243.41016;36421.84795;9178.437793;31789.27583;2134.08792
37086;3296.488668;14327.30777;11030.8191;9096.784282;2500.971901
37087;5978.959982;21379.1104;15400.15041;12800.10756;4153.063786
40120;29924.56155;36456.62406;6532.062516;33003.20015;1614.272796
37088;30998.99816;41334.24736;10335.2492;35803.20874;2427.513011
37089;20544.11432;28658.6381;8114.523778;24996.95264;2045.982136
37097;18691.88618;26265.96477;7574.078588;22251.42286;1690.341772
37098;21884.14715;26558.75747;4674.610319;24139.85545;1109.15799
37099;31312.28154;36539.81018;5227.528642;33856.23485;1429.807792
37101;33587.79577;44788.81494;11201.01917;39820.94868;2793.505151
37102;11998.66154;19791.47688;7792.81534;15841.22299;1844.60544
37112;11690.95049;16511.13224;4820.181754;14090.85926;1088.228433
37103;20060.00295;29932.28919;9872.286247;24002.50278;2147.872848
37104;23831.47842;35786.63324;11955.15481;29621.36776;3056.963908
37106;41076.3996;51083.7633;10007.36371;45794.37136;1897.974618
37107;21.546656;16513.94882;16492.40216;6976.925693;3280.942202
37114;34053.62971;41185.05948;7131.429768;37225.17058;1782.265461
37108;21906.14485;26776.10964;4869.964789;24376.4334;1059.756478
37109;13044.8473;21139.24557;8094.398266;16412.24286;1685.131794
37113;31354.99558;43950.76105;12595.76547;37699.55919;3292.833231
37116;28128.34115;36470.54489;8342.203746;31953.69268;1738.339625
37120;33569.08831;40693.57428;7124.485975;37226.71239;1816.341803
37117;4475.62623;12676.73063;8201.104401;6968.289589;1580.618184
37121;12340.98587;18069.30341;5728.317541;15094.89486;1153.242997
37118;19462.14439;24789.62284;5327.478443;22014.63083;1264.731345
37122;18985.4489;22946.68843;3961.239526;20845.78077;988.160134
37123;42778.38898;51872.51112;9094.122143;47690.93979;2252.188591
37119;4820.143723;14014.32846;9194.184738;9243.632187;2332.687008
37155;17180.81648;20804.48104;3623.664556;18738.30753;817.136093
37124;19075.44884;28682.23815;9606.789303;23480.19617;2466.84254
37125;27668.55577;32713.30515;5044.749374;29842.64858;1159.242008
40125;33728.84518;39449.62873;5720.783554;37769.4597;1212.193302
37126;47066.1559;55604.09365;8537.937758;51768.69627;1944.481683
37128;23295.13495;29302.75618;6007.621229;26239.78606;1523.678322
40126;28794.65974;33951.94296;5157.283224;31364.95265;1121.452633
37127;13050.83461;27289.7283;14238.89369;20243.4574;3607.499247
37133;5100.300341;9031.189215;3930.888874;7216.928335;828.701262
37129;6584.343751;12512.74917;5928.40542;10088.7725;1312.344759
37130;12736.2819;22165.69652;9429.414623;17725.70759;2213.491125
40127;39676.54915;43891.61821;4215.069061;41815.88648;982.590243
37131;27926.2669;32590.64013;4664.37323;30221.62562;1146.284227
37132;47237.54432;58729.52623;11491.98191;53311.97844;2705.377169
37135;29621.10066;42239.76588;12618.66523;34991.9187;3112.81226
37136;14485.57918;31367.03262;16881.45344;22852.55677;4035.724691
37137;21576.48877;33505.32712;11928.83835;27363.19478;3138.413393
37138;14955.72125;21356.15249;6400.431244;18276.58628;1675.63562
37139;12187.67842;17215.7314;5028.052983;14858.27197;1162.476147
37140;17471.6278;26540.18632;9068.558514;21944.4098;1994.978933
37141;25056.53461;31432.61159;6376.076978;28524.13539;1575.985559
37142;8919.292946;19293.52575;10374.2328;14669.81368;2299.376012
37143;29644.21649;35997.28924;6353.072755;32893.10757;1449.935123
37147;18786.38874;26261.35987;7474.971125;21714.12332;1757.666379
37148;13420.06134;23752.08934;10332.02799;18562.17629;2305.570976
37149;34147.71517;45719.28393;11571.56877;40581.39816;2757.21026
37144;22799.04959;30183.06989;7384.020308;26364.70607;1753.065075
37152;9553.820427;16097.13615;6543.315724;12480.26247;1468.024283
37145;8770.065482;18444.63743;9674.571943;14222.13862;2304.776666
37146;27740.75236;34827.89955;7087.147186;30591.69317;1705.203413
37154;41873.54595;50812.02219;8938.476242;46534.34062;2099.961225
37150;32813.12963;43520.18766;10707.05803;39006.34949;2781.02971
37151;18598.64424;23743.58534;5144.941099;20979.97479;1279.934893
37156;15882.51404;28518.67194;12636.15791;21910.30296;2674.673104
37163;5463.439928;9025.398711;3561.958782;6828.842382;656.456542
37157;13113.87017;22887.33864;9773.468471;17830.19828;2459.951563
37158;23581.46611;30912.54284;7331.076726;27204.31603;1715.144187
37159;24243.79827;30355.63216;6111.833889;27169.17168;1272.430059
37162;31216.29968;41829.71058;10613.4109;36782.56399;2456.064885
37160;42396.30146;54779.60852;12383.30706;48656.92685;2547.36545
37161;9029.300732;15046.04833;6016.747594;11698.30975;1452.947518
37166;12819.69739;20373.03512;7553.337728;17006.43768;1912.339584
37167;18783.92652;27284.67032;8500.743796;23234.25702;2269.402618
37168;13585.64717;22551.67197;8966.024802;18660.96304;2107.890117
37172;21518.26156;28274.3416;6756.080039;25117.49826;1639.400728
37173;35663.55215;46352.53507;10688.98292;40876.80865;2506.313202
37169;26183.68282;36323.34522;10139.6624;31612.75483;2244.216768
37170;26154.92783;46511.31761;20356.38978;35111.57155;5067.822254
37171;8218.869749;13430.45662;5211.586871;10651.29816;1194.01013
37174;27504.82482;35105.88429;7601.059463;30869.22397;1768.631322
37175;7638.817216;13605.4153;5966.598088;10624.74112;1380.122921
37177;23133.85034;31571.42343;8437.573098;28033.65056;1887.94158
37178;37590.95417;41003.27418;3412.320001;39217.3945;767.614681
37188;27604.3658;30192.67678;2588.310977;28842.35521;599.445525
37179;35118.65865;42313.90424;7195.245584;39333.46963;1567.564705
37180;54320.75614;61799.7225;7478.966356;57789.66722;1852.789974
37191;53645.18902;58387.57021;4742.381189;55927.68743;1212.724396
37181;11492.86397;26113.79287;14620.9289;18341.26541;3911.044883
37182;14353.15716;20144.92072;5791.763565;17144.46661;1264.557765
37186;21763.60984;32732.16853;10968.55869;26697.36969;2530.680457
37183;22000.33197;31096.0482;9095.716234;26986.81367;2009.083083
37184;63375.70217;71457.30468;8081.602509;66916.01222;1791.076569
37185;6242.069643;13607.6016;7365.531959;10293.87043;1694.451806
37187;20883.03347;34338.05477;13455.0213;26976.64392;3217.302269
37189;23684.61991;34474.91484;10790.29494;29924.61792;2619.377765
37190;60521.19636;67232.64396;6711.447595;63827.41096;1411.097774
37192;6690.822627;12970.49649;6279.67386;9809.119923;1616.742535
37193;18864.03218;23412.33894;4548.30676;21242.24643;977.224477
37195;16345.41521;19868.70577;3523.290555;18036.62378;833.269498
37196;25727.02251;28141.04492;2414.022407;27000.99029;589.921807
37197;19683.52531;25073.46784;5389.942532;22758.14504;1250.520982
37207;5540.794852;10431.47225;4890.677395;7653.10372;1211.240369
37198;48404.47713;55235.7556;6831.278474;51811.86216;1630.292476
37199;21465.40263;32175.31915;10709.91652;26994.0708;2778.342026
37200;28374.01947;32964.48642;4590.466951;30680.29759;1084.631567
37201;7176.542706;14802.88851;7626.345801;11336.64545;1747.061809
37202;5743.63433;10235.65743;4492.023098;8012.281001;1151.851845
37203;17820.33788;26145.23807;8324.900189;22132.60507;1928.180097
37204;17106.42225;25046.57519;7940.152941;21325.47631;1763.679579
37205;14070.83703;20881.06624;6810.229215;16996.03952;1469.31569
37206;17930.76846;22212.45115;4281.682694;19850.82694;1029.898815
37208;37098.10096;44795.29326;7697.192296;41466.16788;1637.598746
37212;3128.26703;8575.661459;5447.39443;5506.106111;1122.115626
37209;9087.7189;15813.04246;6725.323555;12977.35518;1382.285924
37218;23603.58526;28369.30394;4765.718674;26067.44278;1136.518727
37211;29503.58277;38169.42311;8665.840337;34246.83466;1770.119986
37215;25552.41275;33701.078;8148.66525;29857.40703;1974.559375
37219;28106.90368;32759.12266;4652.21898;31123.69683;1012.11504
37229;13368.84647;19346.23361;5977.387137;16225.47303;1380.5368
37216;20255.83345;26420.5469;6164.713456;22915.59059;1412.891573
37217;3483.931455;7964.001631;4480.070177;5404.604948;1047.191164
37221;35843.76961;44017.97526;8174.205656;39752.2817;1802.935939
37222;13295.72683;20385.67387;7089.947032;17176.77274;1927.956407
37223;21223.63854;42525.53412;21301.89559;31170.43727;5463.649685
37228;32050.32265;38385.63601;6335.313351;35657.02754;1378.719288
37224;19429.05486;25482.60454;6053.54968;22336.27284;1319.238381
37225;17156.89467;22486.43032;5329.535643;19440.5759;1269.349481
37226;25702.98708;31710.23079;6007.24371;29129.52741;1392.168869
37230;9791.607079;15696.32375;5904.716667;12381.02341;1309.719582
37282;4037.564387;8990.623479;4953.059092;6530.493749;1209.259977
37231;24747.93914;32162.27808;7414.33894;28582.58268;1647.254018
37232;35296.6549;42457.02916;7160.374256;39172.95141;1553.059308
37233;6558.594752;11587.06698;5028.472229;9142.185081;1194.224399
37234;30881.38926;39684.71459;8803.325333;35718.86693;1890.175326
37235;29105.92107;35771.31116;6665.390094;32348.08452;1571.217463
