codMuni;CCAA;Nombre;CodProv;NombreProvincia;NombreCCAA;NHOSPI;NFARMA;NCENTEDUC;NATURGHOSP;NATPRIMARIA;DISTHOSPIT;DISTFARMA;DISTCEDUC;DISTCURGH;DISTATPRIM
24196;7;Vega de Espinareda;24;León;Castilla y León;0;1;0;0;4;21785.99306;11098.39052;13245.08503;9199.728952;2778.280541
24197;7;Vega de Infanzones;24;León;Castilla y León;0;1;0;0;2;9916.973494;3907.064934;3615.781998;9720.659403;1335.816425
24198;7;Vega de Valcarce;24;León;Castilla y León;0;1;0;0;1;29866.4886;7545.031806;16114.80946;15945.79088;4040.029865
24199;7;Vegaquemada;24;León;Castilla y León;0;1;0;0;2;12819.86722;14993.81411;23043.04158;8130.324839;2538.743633
24201;7;Vegas del Condado;24;León;Castilla y León;0;0;0;0;12;14423.21704;5613.58094;14623.24351;13461.67413;1826.481814
24202;7;Villablino;24;León;Castilla y León;1;2;0;1;5;6380.73197;3935.464284;14806.43787;6066.149935;4134.677438
24203;7;Villabraz;24;León;Castilla y León;0;0;0;0;2;33097.80746;6682.299598;7334.139208;7677.728707;1988.237036
24205;7;Villadangos del Páramo;24;León;Castilla y León;0;0;4;0;3;17554.83744;5217.980664;2671.332711;10268.22956;1677.777021
24206;7;Toral de los Vados;24;León;Castilla y León;0;0;4;0;2;11300.8987;8487.232619;2098.781246;6247.063151;1457.501673
24207;7;Villademor de la Vega;24;León;Castilla y León;0;0;0;0;1;30493.00532;5280.511096;5024.985088;6530.143101;2400.871239
24209;7;Villafranca del Bierzo;24;León;Castilla y León;0;3;6;1;2;19931.28894;8520.238763;10037.35062;10269.31341;4582.851738
24210;7;Villagatón;24;León;Castilla y León;0;0;0;0;9;32920.53132;17006.07066;13787.55703;11479.48559;1973.125486
24211;7;Villamandos;24;León;Castilla y León;0;0;0;0;2;21215.521;7533.43345;4513.853706;13925.39493;1386.417212
24212;7;Villamañán;24;León;Castilla y León;0;0;2;0;4;26875.56023;13565.83225;3654.670247;8650.293987;1839.233811
24213;7;Villamartín de Don Sancho;24;León;Castilla y León;0;1;0;0;1;28654.18059;6269.953428;23691.98609;12068.28118;2253.185947
24214;7;Villamejil;24;León;Castilla y León;0;1;0;0;5;35171.64983;5886.311047;11882.75648;12469.41514;1867.311251
24215;7;Villamol;24;León;Castilla y León;0;0;0;0;3;42576.79321;8062.622577;9244.494668;9074.28516;1617.485852
24216;7;Villamontán de la Valduerna;24;León;Castilla y León;0;0;0;0;7;43676.42741;8944.409205;7095.083731;10245.70303;1569.686508
24217;7;Villamoratiel de las Matas;24;León;Castilla y León;0;0;0;0;2;27433.25779;5727.044233;13637.69554;13819.54544;1858.753564
24218;7;Villanueva de las Manzanas;24;León;Castilla y León;0;0;0;0;4;14129.66839;4252.719142;5902.244822;5749.505445;1193.148513
24219;7;Villaobispo de Otero;24;León;Castilla y León;0;0;0;0;4;39516.42692;20556.44418;4850.570024;4887.539219;1301.573557
24221;7;Villaquejida;24;León;Castilla y León;0;0;6;0;2;15951.78402;1474.75915;4214.789213;12139.61497;2230.682782
24222;7;Villaquilambre;24;León;Castilla y León;1;2;4;0;7;2791.231515;7932.719244;2553.33885;6433.597682;1375.840829
24223;7;Villarejo de Órbigo;24;León;Castilla y León;0;0;0;0;4;32973.42857;4064.987429;5958.095664;8303.482294;1291.188559
24224;7;Villares de Órbigo;24;León;Castilla y León;0;1;0;0;3;31254.15819;9732.323918;4245.295829;4629.988009;1547.813852
24225;7;Villasabariego;24;León;Castilla y León;0;0;0;0;12;13265.85465;7207.677816;5956.213441;6663.52557;1044.125757
24226;7;Villaselán;24;León;Castilla y León;0;0;0;0;6;32308.07728;9865.724184;18321.13506;17300.12165;1737.415646
24227;7;Villaturiel;24;León;Castilla y León;0;1;2;0;12;7198.033371;13089.80738;3062.886829;6610.713027;942.22225
24228;7;Villazala;24;León;Castilla y León;0;0;0;0;6;33213.2057;6646.628015;4734.180988;7531.157311;1290.608454
24229;7;Villazanzo de Valderaduey;24;León;Castilla y León;0;1;0;0;8;35972.21569;16476.82689;14659.53649;17297.31725;2371.577766
24230;7;Zotes del Páramo;24;León;Castilla y León;0;0;0;0;3;29380.59407;4618.895685;5739.940108;10532.71655;1840.078895
24901;7;Villamanín;24;León;Castilla y León;0;0;0;0;5;28901.08959;10185.88204;12591.49218;13546.01284;3007.316831
24902;7;Villaornate y Castro;24;León;Castilla y León;0;0;0;0;2;23985.45769;9715.138065;6714.406395;10929.40372;2223.810481
26001;17;Ábalos;26;Rioja, La;La Rioja;0;0;0;0;1;5852.642921;6479.983574;9846.088949;7998.801977;1860.508167
26002;17;Agoncillo;26;Rioja, La;La Rioja;0;1;0;0;1;11788.3275;14845.6635;3715.513299;4942.510416;2494.355689
26003;17;Aguilar del Río Alhama;26;Rioja, La;La Rioja;0;0;0;0;2;31267.05152;10731.23369;12623.08379;6919.22244;2599.906904
26004;17;Ajamil de Cameros;26;Rioja, La;La Rioja;0;0;2;0;1;23171.00126;7617.972304;5254.02132;9439.385085;4775.445167
26005;17;Albelda de Iregua;26;Rioja, La;La Rioja;1;1;2;0;1;1938.489324;11266.65964;2102.541747;5131.863025;2025.409581
26006;17;Alberite;26;Rioja, La;La Rioja;0;1;0;1;1;5044.380936;6466.178547;3157.642102;2647.095621;2295.025085
26007;17;Alcanadre;26;Rioja, La;La Rioja;0;1;0;0;1;17173.34825;5258.138794;5637.561593;4828.726072;3045.784217
26008;17;Aldeanueva de Ebro;26;Rioja, La;La Rioja;0;1;0;1;1;9413.462832;9195.191921;12247.48179;3181.49991;3086.235469
26009;17;Alesanco;26;Rioja, La;La Rioja;0;0;0;0;1;16668.83803;8048.503471;8221.099182;7342.39672;1878.330946
26010;17;Alesón;26;Rioja, La;La Rioja;0;0;0;0;1;16619.19897;10098.73371;3905.62072;4840.505108;1228.8499
26011;17;Alfaro;26;Rioja, La;La Rioja;0;0;4;1;1;18016.24356;5030.939931;6495.526119;5568.256545;4717.299199
26012;17;Almarza de Cameros;26;Rioja, La;La Rioja;0;0;0;0;1;17342.84332;6317.340124;4697.865161;4952.937157;2477.676601
26013;17;Anguciana;26;Rioja, La;La Rioja;0;1;0;0;1;4679.210742;7887.85764;4292.95142;4679.210742;967.559257
26014;17;Anguiano;26;Rioja, La;La Rioja;0;0;0;0;1;27777.23943;3768.119635;10282.11172;9123.067661;3865.652983
26015;17;Arenzana de Abajo;26;Rioja, La;La Rioja;0;0;0;0;1;20194.37536;5964.688131;4592.961358;4704.089023;1392.343764
26016;17;Arenzana de Arriba;26;Rioja, La;La Rioja;0;0;0;0;1;17899.64385;5838.443161;5091.924674;5636.779854;1272.983816
26017;17;Arnedillo;26;Rioja, La;La Rioja;0;0;0;0;2;23281.27224;14908.67387;8065.116098;12125.65988;2400.334912
26018;17;Arnedo;26;Rioja, La;La Rioja;0;0;2;1;1;14454.65803;6341.045907;4260.857769;4584.286098;3266.256516
26019;17;Arrúbal;26;Rioja, La;La Rioja;0;1;2;0;1;14179.60111;7753.234612;1137.179557;5051.475192;1139.569316
26020;17;Ausejo;26;Rioja, La;La Rioja;0;0;0;1;1;14196.88786;11190.57308;5576.013113;3433.334902;2658.865942
26021;17;Autol;26;Rioja, La;La Rioja;0;1;0;0;1;12096.91384;7354.199071;10352.02572;8046.022918;3921.359496
26022;17;Azofra;26;Rioja, La;La Rioja;0;1;0;0;1;15112.37498;5798.569403;7258.552862;6375.136717;1921.139427
26023;17;Badarán;26;Rioja, La;La Rioja;0;0;0;0;1;23271.11883;9363.578197;9471.353082;8747.435056;1598.698124
26024;17;Bañares;26;Rioja, La;La Rioja;0;0;0;0;1;12978.29404;9594.261732;3926.628278;4981.32837;1771.259797
26025;17;Baños de Rioja;26;Rioja, La;La Rioja;0;0;0;0;1;10898.29811;8223.718859;2289.78328;8589.219278;1376.921488
26026;17;Baños de Río Tobía;26;Rioja, La;La Rioja;0;0;0;0;1;23576.90941;3623.366661;9315.498602;9014.269089;1561.135056
26027;17;Berceo;26;Rioja, La;La Rioja;0;0;0;0;1;28115.50785;15351.56155;12998.81187;10968.06131;2912.760972
26028;17;Bergasa;26;Rioja, La;La Rioja;0;0;0;0;1;14998.24469;6193.766329;6296.425419;5903.013662;2475.444874
26029;17;Bergasillas Bajera;26;Rioja, La;La Rioja;0;0;0;0;0;16964.82946;8899.57439;6577.229115;6689.448066;3111.629514
26030;17;Bezares;26;Rioja, La;La Rioja;0;0;0;0;0;16243.48058;7723.453171;7149.597693;7756.328241;1564.690083
26031;17;Bobadilla;26;Rioja, La;La Rioja;0;0;0;0;1;24050.28598;5934.864497;11524.67836;11255.22495;935.739207
26032;17;Brieva de Cameros;26;Rioja, La;La Rioja;0;0;0;0;1;33261.8409;10279.67055;9760.184625;7038.246884;3360.072257
26033;17;Briñas;26;Rioja, La;La Rioja;0;0;0;0;1;4101.27345;4122.906225;3687.872489;3296.463501;751.547619
26034;17;Briones;26;Rioja, La;La Rioja;0;0;0;0;1;7653.103415;3799.074302;7932.016796;7170.602591;2289.16189
26035;17;Cabezón de Cameros;26;Rioja, La;La Rioja;0;0;0;0;1;19726.99361;4200.9493;3636.861353;6082.574897;1334.793559
26036;17;Calahorra;26;Rioja, La;La Rioja;2;1;0;1;1;3689.89733;6261.218687;8821.471473;3651.884838;3259.452615
26037;17;Camprovín;26;Rioja, La;La Rioja;0;0;0;0;1;20065.4731;5840.337557;7496.424337;7558.848962;1726.411678
26038;17;Canales de la Sierra;26;Rioja, La;La Rioja;0;0;0;1;1;48006.79314;6529.735054;14293.72267;4625.04569;3600.957605
26039;17;Canillas de Río Tuerto;26;Rioja, La;La Rioja;0;0;0;0;1;19165.24933;12672.93573;9514.123253;8730.548421;911.880872
26040;17;Cañas;26;Rioja, La;La Rioja;0;0;0;0;1;19339.39786;10866.54573;8778.764616;8583.055809;1358.408902
26041;17;Cárdenas;26;Rioja, La;La Rioja;0;0;0;0;1;22667.30135;2417.694469;6305.030454;5730.361558;787.755926
26042;17;Casalarreina;26;Rioja, La;La Rioja;0;1;0;0;1;5434.856356;11712.38971;4209.266979;5434.856356;1151.668879
26043;17;Castañares de Rioja;26;Rioja, La;La Rioja;0;0;2;0;1;8885.806277;6634.87194;1463.930298;8208.632543;1301.456236
26044;17;Castroviejo;26;Rioja, La;La Rioja;0;0;0;0;1;15596.47053;16204.6212;7666.540534;7488.938657;1979.111603
26045;17;Cellorigo;26;Rioja, La;La Rioja;0;0;0;0;1;5302.429996;10649.12891;6663.11488;8644.528631;1354.201739
26046;17;Cenicero;26;Rioja, La;La Rioja;0;0;0;1;1;11468.92265;7879.582199;7967.704427;2566.590535;2787.017925
26047;17;Cervera del Río Alhama;26;Rioja, La;La Rioja;0;0;0;1;4;26180.85215;13007.48823;15138.40742;5321.740241;2878.360679
26048;17;Cidamón;26;Rioja, La;La Rioja;0;0;0;0;0;9982.781013;11328.52848;6693.49971;8391.904918;1658.999014
26049;17;Cihuri;26;Rioja, La;La Rioja;0;0;0;0;1;6727.88151;10297.01815;6172.851601;6727.88151;1638.481075
26050;17;Cirueña;26;Rioja, La;La Rioja;0;0;0;0;2;16800.02896;5705.872195;6243.718934;5911.629176;1291.132258
26051;17;Clavijo;26;Rioja, La;La Rioja;0;0;0;0;0;4303.364942;14795.38641;4235.539363;4888.074857;2787.867636
26052;17;Cordovín;26;Rioja, La;La Rioja;0;0;0;0;1;20400.58324;7939.711818;8152.781853;7253.509536;1068.876359
26053;17;Corera;26;Rioja, La;La Rioja;0;0;0;0;1;19681.58941;3300.84954;8942.610975;4789.125785;1815.396646
26054;17;Cornago;26;Rioja, La;La Rioja;0;0;0;0;1;28746.33181;2670.755892;16393.08083;11235.59936;3359.348266
26055;17;Corporales;26;Rioja, La;La Rioja;0;0;0;0;2;20372.23013;7530.776307;3683.432862;4452.173218;1005.058811
26056;17;Cuzcurrita de Río Tirón;26;Rioja, La;La Rioja;0;0;0;0;1;10515.88118;4242.356379;5621.329677;10380.52655;1780.331705
26057;17;Daroca de Rioja;26;Rioja, La;La Rioja;0;0;0;0;1;9932.345505;7512.838982;7828.411493;7908.134618;2044.688569
26058;17;Enciso;26;Rioja, La;La Rioja;0;0;2;0;1;28867.45933;2772.960305;3741.062295;12202.02585;3526.084584
26059;17;Entrena;26;Rioja, La;La Rioja;0;0;0;0;1;3955.228033;12446.71834;4370.123497;5142.155683;2134.105056
26060;17;Estollo;26;Rioja, La;La Rioja;0;0;0;0;1;28136.1957;10030.80927;14260.50826;12724.72101;2095.266095
26061;17;Ezcaray;26;Rioja, La;La Rioja;0;2;0;1;1;37430.73671;7091.260008;14928.21463;7044.680662;6178.140926
26062;17;Foncea;26;Rioja, La;La Rioja;0;0;0;0;1;7742.058005;2469.374841;9393.093914;11802.86821;1781.72944
26063;17;Fonzaleche;26;Rioja, La;La Rioja;0;0;0;0;2;9130.584044;4504.298126;9431.637634;11686.73984;1227.048374
26064;17;Fuenmayor;26;Rioja, La;La Rioja;0;0;0;0;1;9757.944296;12968.87685;6182.731183;3969.758301;2081.075342
26065;17;Galbárruli;26;Rioja, La;La Rioja;0;0;0;0;1;5999.40939;6295.714646;6376.721386;7242.331944;1511.802279
26066;17;Galilea;26;Rioja, La;La Rioja;0;0;0;0;1;18503.96912;10461.01086;7461.79337;6360.636398;2705.080508
26067;17;Gallinero de Cameros;26;Rioja, La;La Rioja;0;0;0;0;1;24359.51547;12199.74544;9283.211898;7529.536119;1449.675365
26068;17;Gimileo;26;Rioja, La;La Rioja;0;0;0;0;1;3294.359319;12440.0687;3982.677406;3294.359319;886.872573
26069;17;Grañón;26;Rioja, La;La Rioja;0;1;0;0;1;19532.57299;5312.838173;5846.342727;6616.813745;2021.436569
26070;17;Grávalos;26;Rioja, La;La Rioja;0;0;0;0;1;20809.83905;8314.573682;13753.7614;12436.3746;2763.194444
26071;17;Haro;26;Rioja, La;La Rioja;1;1;2;1;1;3261.472848;5567.001959;2974.698812;3215.032506;1826.548497
26072;17;Herce;26;Rioja, La;La Rioja;0;0;0;0;1;18403.51214;10895.02275;5823.141232;6256.531801;2215.279049
26073;17;Herramélluri;26;Rioja, La;La Rioja;0;0;0;0;1;15722.31324;7607.365967;6949.954684;8827.800122;1401.056361
26074;17;Hervías;26;Rioja, La;La Rioja;0;0;0;0;1;13780.34168;2825.341166;7356.872806;7221.776744;2126.43595
26075;17;Hormilla;26;Rioja, La;La Rioja;0;0;0;0;1;14274.55491;3337.001876;6226.442902;5562.103927;2027.310013
26076;17;Hormilleja;26;Rioja, La;La Rioja;0;0;0;0;1;14575.19009;11105.42199;5048.321439;5048.190102;1405.670809
26077;17;Hornillos de Cameros;26;Rioja, La;La Rioja;0;0;0;0;0;17658.74196;2045.672747;8205.002361;5859.745366;5369.116694
26078;17;Hornos de Moncalvillo;26;Rioja, La;La Rioja;0;0;0;0;1;9059.855163;3823.557398;8083.753397;3916.852221;1263.745306
26079;17;Huércanos;26;Rioja, La;La Rioja;0;0;0;0;1;15323.17993;3058.825993;4650.016156;4631.391053;2286.53006
26080;17;Igea;26;Rioja, La;La Rioja;0;0;0;0;1;27583.78061;7837.152713;18227.93029;9050.191303;3101.031925
26081;17;Jalón de Cameros;26;Rioja, La;La Rioja;0;0;0;0;1;16601.83438;3030.564026;5203.091195;2660.109222;1148.091684
26082;17;Laguna de Cameros;26;Rioja, La;La Rioja;0;0;0;0;1;23630.95671;1186.198515;5719.494237;9681.346404;3057.787457
26083;17;Lagunilla del Jubera;26;Rioja, La;La Rioja;0;0;0;0;2;11842.45564;2263.153036;7511.955798;7924.709201;2217.302901
26084;17;Lardero;26;Rioja, La;La Rioja;1;2;0;0;1;1742.172128;9881.462395;3306.948132;3351.852122;2062.160472
26086;17;Ledesma de la Cogolla;26;Rioja, La;La Rioja;0;0;0;0;1;19761.73887;5440.291639;9453.525286;9226.122389;1597.219157
26087;17;Leiva;26;Rioja, La;La Rioja;0;0;0;0;1;17562.12306;4232.368147;7829.034997;11282.81963;1525.277641
26088;17;Leza de Río Leza;26;Rioja, La;La Rioja;0;0;0;0;1;6669.200771;4433.956946;6624.061502;8762.778719;1344.939296
26089;17;Logroño;26;Rioja, La;La Rioja;2;25;44;1;12;3555.514291;3961.245602;2372.431218;3921.385664;1876.846675
26091;17;Lumbreras de Cameros;26;Rioja, La;La Rioja;0;0;0;0;2;30898.01393;7572.98681;12767.62809;8818.524461;5063.510366
26092;17;Manjarrés;26;Rioja, La;La Rioja;0;0;0;0;1;15976.72676;8404.629091;5367.763315;6212.855804;1153.271431
26093;17;Mansilla de la Sierra;26;Rioja, La;La Rioja;0;0;0;0;1;45138.12976;5024.248346;6409.490617;6601.862301;4740.228597
26094;17;Manzanares de Rioja;26;Rioja, La;La Rioja;0;0;0;0;2;21264.70174;5099.065804;5852.44709;6560.809283;1504.057508
26095;17;Matute;26;Rioja, La;La Rioja;0;0;0;0;1;27908.91091;8663.264337;13600.11362;13245.41844;2082.354678
26096;17;Medrano;26;Rioja, La;La Rioja;0;0;0;0;1;7242.577958;7658.313691;6668.986359;4541.097613;1215.081974
26098;17;Munilla;26;Rioja, La;La Rioja;0;0;0;0;1;21663.42382;8917.394732;8006.580058;12519.40602;4124.146519
26099;17;Murillo de Río Leza;26;Rioja, La;La Rioja;0;1;2;1;1;10887.38826;8548.739586;2710.097302;2977.933444;2667.130576
26100;17;Muro de Aguas;26;Rioja, La;La Rioja;0;0;0;0;1;23829.72121;3174.274725;10073.92164;11071.22575;2451.860393
26101;17;Muro en Cameros;26;Rioja, La;La Rioja;0;0;0;0;1;16790.92584;3837.233977;6791.538847;5799.741785;1801.821357
26102;17;Nájera;26;Rioja, La;La Rioja;0;2;6;1;1;18397.21572;7032.516549;3388.213141;3008.522245;1867.311729
26103;17;Nalda;26;Rioja, La;La Rioja;0;0;2;0;2;4446.759009;4424.623002;2783.028928;8668.339828;2006.394275
26104;17;Navajún;26;Rioja, La;La Rioja;0;0;0;0;0;37226.32992;2418.020166;18755.0698;11463.32945;4952.620099
26105;17;Navarrete;26;Rioja, La;La Rioja;0;1;0;1;1;7798.727656;12152.80141;5535.548436;2272.446863;2204.789118
26106;17;Nestares;26;Rioja, La;La Rioja;0;0;0;0;1;14403.56726;4546.464022;4048.489815;3925.35703;2530.357786
26107;17;Nieva de Cameros;26;Rioja, La;La Rioja;0;0;0;0;1;23521.02225;6011.556507;6399.913643;4839.374704;2416.191195
26108;17;Ocón;26;Rioja, La;La Rioja;0;0;0;0;6;18047.02315;9752.272331;9168.914365;6380.653898;1829.139733
26109;17;Ochánduri;26;Rioja, La;La Rioja;0;0;0;0;1;13804.79204;8736.673373;6218.062243;10853.6848;1414.435702
26110;17;Ojacastro;26;Rioja, La;La Rioja;0;0;0;0;1;27435.77019;6722.438892;8550.651513;4029.821728;2416.632472
26111;17;Ollauri;26;Rioja, La;La Rioja;0;0;0;0;1;3919.479634;7090.704106;4630.576117;3919.479634;987.193392
26112;17;Ortigosa de Cameros;26;Rioja, La;La Rioja;0;0;0;1;1;30019.11088;2279.940407;12188.03573;2681.584558;2598.513671
26113;17;Pazuengos;26;Rioja, La;La Rioja;0;0;0;0;1;30025.58119;9513.464129;12366.5255;8042.519442;2764.226661
26114;17;Pedroso;26;Rioja, La;La Rioja;0;0;0;0;1;19938.84312;7380.139927;7235.239299;6958.324591;2409.630017
26115;17;Pinillos;26;Rioja, La;La Rioja;0;0;0;0;0;21652.36752;10049.29575;7334.377405;7920.05939;2440.977471
26117;17;Pradejón;26;Rioja, La;La Rioja;0;1;0;0;1;5226.516898;5849.665374;5518.507212;6110.055675;2896.40088
26118;17;Pradillo;26;Rioja, La;La Rioja;0;0;0;0;1;24086.8385;8008.376897;7844.684609;5361.152492;1470.061019
26119;17;Préjano;26;Rioja, La;La Rioja;0;0;0;0;1;23314.14402;5697.428262;7030.314447;10065.50924;2662.444626
26120;17;Quel;26;Rioja, La;La Rioja;0;0;0;0;1;12969.75544;6004.707118;6557.187068;6335.095229;3626.93757
26121;17;Rabanera;26;Rioja, La;La Rioja;0;0;0;0;1;19783.56777;9540.415032;2479.824041;5279.353758;1522.678993
26122;17;El Rasillo de Cameros;26;Rioja, La;La Rioja;0;0;0;0;1;27948.42818;12459.78889;10325.65873;3018.375299;2223.415097
26123;17;El Redal;26;Rioja, La;La Rioja;0;0;0;0;1;18487.00394;8704.323885;8729.163695;3288.867386;1497.133818
26124;17;Ribafrecha;26;Rioja, La;La Rioja;0;0;0;0;1;8675.243897;4358.778727;5693.003574;5771.628847;2405.2095
26125;17;Rincón de Soto;26;Rioja, La;La Rioja;0;0;0;1;1;12229.73112;7312.298499;9204.706673;1653.490621;1653.490621
26126;17;Robres del Castillo;26;Rioja, La;La Rioja;0;0;0;0;1;19334.91969;8588.287169;11997.36797;13212.72011;2861.729319
26127;17;Rodezno;26;Rioja, La;La Rioja;0;0;0;0;1;5742.934304;9204.289332;6215.362412;5644.975229;1472.459188
26128;17;Sajazarra;26;Rioja, La;La Rioja;0;0;0;0;1;8746.583597;2972.514851;7721.477565;9025.36371;1654.316094
26129;17;San Asensio;26;Rioja, La;La Rioja;0;1;0;0;1;10754.71566;3824.903323;8954.384577;7439.900723;2495.215134
26130;17;San Millán de la Cogolla;26;Rioja, La;La Rioja;0;0;0;0;1;30864.49271;2986.919748;12439.66359;10722.9786;4008.284648
26131;17;San Millán de Yécora;26;Rioja, La;La Rioja;0;0;0;0;1;16360.75684;1303.78422;7032.563227;15870.21397;1428.289394
26132;17;San Román de Cameros;26;Rioja, La;La Rioja;0;0;0;1;1;15495.47417;6360.446792;7136.192119;3842.98767;3031.429441
26134;17;Santa Coloma;26;Rioja, La;La Rioja;0;0;0;0;1;13546.59195;1770.509187;8859.761435;9016.816655;2162.162058
26135;17;Santa Engracia del Jubera;26;Rioja, La;La Rioja;0;0;0;0;2;15438.38888;1838.864419;10627.29814;9632.701819;3016.555361
26136;17;Santa Eulalia Bajera;26;Rioja, La;La Rioja;0;0;0;0;1;19987.89679;10776.70812;7896.40813;8289.792149;2032.409363
26138;17;Santo Domingo de la Calzada;26;Rioja, La;La Rioja;0;2;4;1;1;17792.23275;10979.94053;2134.42373;2702.024256;1917.054131
26139;17;San Torcuato;26;Rioja, La;La Rioja;0;0;0;0;2;10382.30846;2668.50405;6630.518197;8691.708024;1267.948275
26140;17;Santurde de Rioja;26;Rioja, La;La Rioja;0;0;0;0;1;23229.25459;5101.490622;4134.8647;5581.326405;1766.810671
26141;17;Santurdejo;26;Rioja, La;La Rioja;0;0;0;0;1;23545.91533;6328.190556;5508.163016;6181.722509;1901.415388
26142;17;San Vicente de la Sonsierra;26;Rioja, La;La Rioja;0;1;0;0;1;7736.01071;8254.69655;8936.438763;5068.910117;2547.486398
26143;17;Sojuela;26;Rioja, La;La Rioja;0;0;0;0;1;6885.382936;1812.156907;5059.281682;7931.539449;1820.030075
26144;17;Sorzano;26;Rioja, La;La Rioja;0;0;0;0;1;5207.183525;3437.670289;2413.599191;9721.208511;1199.657857
